player,team,market,line,p_model,p_book,edge,fair,p25,p75,game,verdict,abs_edge
Tyjae Spears,TEN,rushing_yards,24.5,0.41757536882617063,0.5045364356334899,-0.0869610668073193,19.2,7.5,36.9,New@Ten,BET UNDER,0.0869610668073193
Jahmyr Gibbs,DET,receptions,3.5,0.6703210649960846,0.5834970530451867,0.08682401195089784,4.6,2.9,6.5,New@Det,BET OVER,0.08682401195089784
Tyler Warren,IND,receiving_yards,48.5,0.41170712607674237,0.498491762921032,-0.08678463684428961,41.6,22.7,64.2,Bal@Ind,BET UNDER,0.08678463684428961
Jahmyr Gibbs,DET,receiving_yards,30.5,0.5861393891934221,0.5,0.08613938919342212,36.5,19.9,56.3,New@Det,BET OVER,0.08613938919342212
Dawson Knox,BUF,receiving_yards,12.5,0.5939184519695923,0.5079872204472844,0.08593123152230786,17.0,5.3,35.9,Buf@Hou,BET OVER,0.08593123152230786
Ashton Jeanty,LV,receiving_yards,18.5,0.41451278507256395,0.5,-0.08548721492743605,14.3,4.5,30.3,Mia@Las,BET UNDER,0.08548721492743605
Calvin Ridley,TEN,receiving_yards,27.5,0.41520387007601933,0.5,-0.08479612992398067,21.4,6.6,45.1,New@Ten,BET UNDER,0.08479612992398067
Cade Otton,TB,receiving_yards,29.5,0.42444444444444446,0.5090470446320868,-0.08460260018764237,24.8,10.6,43.4,Tam@Cin,BET UNDER,0.08460260018764237
Mason Taylor,NYJ,receiving_yards,20.5,0.5845925925925926,0.5,0.08459259259259255,25.8,11.1,45.1,New@Ten,BET OVER,0.08459259259259255
Jalen Coker,CAR,receiving_yards,38.5,0.4157037037037037,0.5,-0.08429629629629631,31.8,13.6,55.6,Chi@Car,BET UNDER,0.08429629629629631
Jaylen Warren,PIT,rushing_yards,42.5,0.5877030162412993,0.5041554124246831,0.08354760381661619,49.8,29.2,75.6,Atl@Pit,BET OVER,0.08354760381661619
Dallas Goedert,PHI,receiving_yards,36.5,0.5849647611589663,0.5015460431890295,0.08341871796993683,43.5,23.7,67.2,Was@Phi,BET OVER,0.08341871796993683
Aaron Jones,MIN,receiving_yards,14.5,0.41161022805805114,0.4948402542722694,-0.08323002621421827,11.1,3.5,23.5,Gre@Min,BET UNDER,0.08323002621421827
Justin Jefferson,MIN,receiving_yards,71.5,0.41855912294440095,0.5,-0.08144087705559905,62.0,33.8,95.8,Gre@Min,BET UNDER,0.08144087705559905
Greg Dulcich,MIA,receiving_yards,24.5,0.4192121630960608,0.5,-0.0807878369039392,19.4,6.0,40.9,Mia@Las,BET UNDER,0.0807878369039392
Quinshon Judkins,CLE,receptions,1.5,0.6328956461644782,0.5523581135091926,0.08053753265528563,2.4,1.2,4.0,Cle@Jac,BET OVER,0.08053753265528563
Bijan Robinson,ATL,rushing_yards,81.5,0.41647331786542924,0.4969864995178399,-0.08051318165241067,70.2,41.2,106.7,Atl@Pit,BET UNDER,0.08051318165241067
Evan Engram,DEN,receiving_yards,21.5,0.4197650310988252,0.5,-0.08023496890117482,17.0,5.3,35.9,Den@Kan,BET UNDER,0.08023496890117482
Kayshon Boutte,HOU,receiving_yards,25.5,0.42004146510020735,0.5,-0.07995853489979265,20.2,6.3,42.7,Buf@Hou,BET UNDER,0.07995853489979265
Rico Dowdle,PIT,rushing_yards,46.5,0.4201856148491879,0.5,-0.07981438515081207,40.3,23.6,61.2,Atl@Pit,BET UNDER,0.07981438515081207
Darnell Mooney,NYG,receiving_yards,21.5,0.5715555555555556,0.4920127795527157,0.07954277600283988,26.1,11.2,45.5,Dal@New,BET OVER,0.07954277600283988
Jacory Croskey-Merritt,WAS,rushing_yards,40.5,0.5784222737819026,0.5,0.07842227378190259,46.6,27.3,70.8,Was@Phi,BET OVER,0.07842227378190259
Rome Odunze,CHI,receiving_yards,39.5,0.5745888801879405,0.49739321944707027,0.07719566074087025,46.0,25.0,71.0,Chi@Car,BET OVER,0.07719566074087025
Rashee Rice,KC,receiving_yards,57.5,0.5787000783085356,0.5015113045580946,0.07718877375044109,65.3,42.4,98.8,Den@Kan,BET OVER,0.07718877375044109
Greg Dulcich,MIA,receptions,2.5,0.41672425708362126,0.49391119119241406,-0.07718693410879279,2.1,1.1,3.5,Mia@Las,BET UNDER,0.07718693410879279
Cade Otton,TB,receptions,3.5,0.37985185185185183,0.4564539116366858,-0.07660205978483398,2.8,1.6,4.4,Tam@Cin,BET UNDER,0.07660205978483398
Cole Kmet,CHI,receptions,1.5,0.5890808569454042,0.513251339898714,0.07582951704669028,2.0,1.0,3.4,Chi@Car,BET OVER,0.07582951704669028
Tyler Warren,IND,receiving_yards,47.5,0.4246280344557557,0.5,-0.0753719655442443,41.6,22.7,64.2,Bal@Ind,BET UNDER,0.0753719655442443
Luther Burden III,CHI,receiving_yards,57.5,0.42541111981205953,0.5,-0.07458888018794047,50.5,27.5,78.0,Chi@Car,BET UNDER,0.07458888018794047
Jordan Mason,MIN,rushing_yards,43.5,0.4296983758700696,0.5041010938805546,-0.07440271801048498,38.3,22.5,58.2,Gre@Min,BET UNDER,0.07440271801048498
Dawson Knox,BUF,receiving_yards,13.5,0.5738769868693849,0.5,0.07387698686938493,17.0,5.3,35.9,Buf@Hou,BET OVER,0.07387698686938493
Justin Jefferson,MIN,receiving_yards,70.5,0.42619420516836337,0.5,-0.07380579483163663,62.0,33.8,95.8,Gre@Min,BET UNDER,0.07380579483163663
Mason Taylor,NYJ,receiving_yards,21.5,0.569037037037037,0.49589890611944537,0.07313813091759164,25.8,11.1,45.1,New@Ten,BET OVER,0.07313813091759164
Jonathan Taylor,IND,receiving_yards,19.5,0.42709053213545267,0.5,-0.07290946786454733,15.8,4.9,33.3,Bal@Ind,BET UNDER,0.07290946786454733
Jahmyr Gibbs,DET,receptions,4.5,0.5150743931088488,0.4433227441172805,0.07175164899156833,4.6,2.9,6.5,New@Det,BET OVER,0.07175164899156833
Jonathan Taylor,IND,receptions,2.5,0.49288182446440915,0.564606260070623,-0.07172443560621383,2.5,1.2,4.1,Bal@Ind,BET UNDER,0.07172443560621383
De'Von Achane,MIA,rushing_yards,66.5,0.42923433874709976,0.5,-0.07076566125290024,58.6,34.3,89.0,Mia@Las,BET UNDER,0.07076566125290024
Calvin Ridley,TEN,receiving_yards,26.5,0.42653766413268834,0.4969864995178399,-0.07044883538515156,21.4,6.6,45.1,New@Ten,BET UNDER,0.07044883538515156
Bijan Robinson,ATL,rushing_yards,79.5,0.4306264501160093,0.5010464130421027,-0.07041996292609343,70.2,41.2,106.7,Atl@Pit,BET UNDER,0.07041996292609343
Jahan Dotson,ATL,receiving_yards,14.5,0.5753973738769869,0.5051597457277305,0.07023762814925638,18.4,5.7,38.8,Atl@Pit,BET OVER,0.07023762814925638
Jacory Croskey-Merritt,WAS,rushing_yards,41.5,0.5700696055684454,0.5,0.07006960556844544,46.6,27.3,70.8,Was@Phi,BET OVER,0.07006960556844544
Chase Brown,CIN,rushing_yards,59.5,0.43317865429234337,0.5030135004821601,-0.06983484618981672,52.8,30.9,80.2,Tam@Cin,BET UNDER,0.06983484618981672
Malik Nabers,NYG,receiving_yards,57.5,0.43108848864526234,0.5005094762584064,-0.06942098761314403,51.1,27.8,78.9,Dal@New,BET UNDER,0.06942098761314403
Stefon Diggs,WAS,receptions,3.5,0.4915555555555556,0.5602559332394292,-0.06870037768387366,3.5,2.0,5.4,Was@Phi,BET UNDER,0.06870037768387366
Kalif Raymond,CHI,receiving_yards,14.5,0.5726330338631652,0.5041554124246831,0.06847762143848213,18.2,5.6,38.3,Chi@Car,BET OVER,0.06847762143848213
Kenny Gainwell,TB,rushing_yards,21.5,0.5766516998075689,0.5091643251893341,0.06748737461823484,27.1,10.7,52.1,Tam@Cin,BET OVER,0.06748737461823484
Dalton Schultz,HOU,receiving_yards,34.5,0.43303703703703705,0.5,-0.06696296296296295,29.5,12.7,51.6,Buf@Hou,BET UNDER,0.06696296296296295
Calvin Ridley,TEN,receiving_yards,25.5,0.4424326192121631,0.5090470446320868,-0.06661442541992374,21.4,6.6,45.1,New@Ten,BET UNDER,0.06661442541992374
Jahan Dotson,ATL,receptions,1.5,0.5817553559087768,0.515148390320135,0.06660696558864176,1.9,1.0,3.2,Atl@Pit,BET OVER,0.06660696558864176
Rome Odunze,CHI,receiving_yards,40.5,0.562255285826155,0.4959548561951377,0.06630042963101734,46.0,25.0,71.0,Chi@Car,BET OVER,0.06630042963101734
Kyle Pitts,ATL,receptions,3.5,0.6458496476115897,0.580056749087961,0.06579289852362868,4.4,2.8,6.2,Atl@Pit,BET OVER,0.06579289852362868
Jerry Jeudy,CLE,receptions,2.5,0.5268148148148148,0.592311257567562,-0.06549644275274713,2.6,1.5,4.1,Cle@Jac,BET UNDER,0.06549644275274713
Kalif Raymond,CHI,receptions,1.5,0.5607463718037319,0.4958445875753168,0.06490178422841508,1.8,0.9,3.0,Chi@Car,BET OVER,0.06490178422841508
Brenton Strange,JAX,receiving_yards,37.5,0.43022222222222223,0.4949766918501849,-0.06475446962796266,32.0,13.7,55.9,Cle@Jac,BET UNDER,0.06475446962796266
Jaylen Warren,PIT,rushing_yards,44.5,0.5668213457076566,0.5030135004821601,0.06380784522549654,49.8,29.2,75.6,Atl@Pit,BET OVER,0.06380784522549654
Ashton Jeanty,LV,receiving_yards,17.5,0.43261921216309607,0.4963914257578006,-0.06377221359470453,14.3,4.5,30.3,Mia@Las,BET UNDER,0.06377221359470453
Kendrick Bourne,ARI,receiving_yards,18.5,0.43635107118175537,0.5,-0.06364892881824463,15.3,4.8,32.4,Ari@Los,BET UNDER,0.06364892881824463
Cam Skattebo,NYG,receptions,2.5,0.5111111111111111,0.448706013777695,0.06240509733341609,2.6,1.5,4.0,Dal@New,BET OVER,0.06240509733341609
Khalil Shakir,BUF,receptions,3.5,0.4648888888888889,0.5262193570034998,-0.06133046811461085,3.2,1.8,5.0,Buf@Hou,BET UNDER,0.06133046811461085
Travis Etienne,NO,rushing_yards,56.5,0.44129930394431555,0.5005094762584064,-0.059210172314090814,50.7,29.7,77.0,New@Det,BET UNDER,0.059210172314090814
Cole Kmet,CHI,receiving_yards,13.5,0.5599170697995853,0.5010179153094463,0.05889915449013905,16.2,5.0,34.3,Chi@Car,BET OVER,0.05889915449013905
Tucker Kraft,GB,receptions,3.5,0.5268148148148148,0.585100316242418,-0.05828550142760314,3.7,2.1,5.8,Gre@Min,BET UNDER,0.05828550142760314
Bucky Irving,TB,rushing_yards,57.5,0.5582366589327146,0.5,0.05823665893271457,63.5,37.3,96.5,Tam@Cin,BET OVER,0.05823665893271457
Adonai Mitchell,NYJ,receiving_yards,30.5,0.5628425998433829,0.5052301255230125,0.05761247432037042,34.6,18.9,53.5,New@Ten,BET OVER,0.05761247432037042
Jahmyr Gibbs,DET,receiving_yards,32.5,0.5573610023492561,0.5,0.05736100234925612,36.5,19.9,56.3,New@Det,BET OVER,0.05736100234925612
Brenton Strange,JAX,receiving_yards,36.5,0.44281481481481483,0.5,-0.05718518518518517,32.0,13.7,55.9,Cle@Jac,BET UNDER,0.05718518518518517
Kayshon Boutte,HOU,receptions,2.5,0.34816862474084315,0.40534454286143223,-0.057175918120589087,1.9,0.9,3.1,Buf@Hou,BET UNDER,0.057175918120589087
RJ Harvey,DEN,receiving_yards,15.5,0.5484450587422253,0.4920127795527157,0.05643227918950955,17.9,5.6,37.7,Den@Kan,BET OVER,0.05643227918950955
Chase Brown,CIN,rushing_yards,58.5,0.44385150812064966,0.5,-0.05614849187935034,52.8,30.9,80.2,Tam@Cin,BET UNDER,0.05614849187935034
Jahan Dotson,ATL,receiving_yards,15.5,0.5557705597788528,0.5,0.05577055977885281,18.4,5.7,38.8,Atl@Pit,BET OVER,0.05577055977885281
Brenton Strange,JAX,receiving_yards,35.5,0.45451851851851854,0.5090470446320868,-0.05452852611356829,32.0,13.7,55.9,Cle@Jac,BET UNDER,0.05452852611356829
Amon-Ra St. Brown,DET,receiving_yards,75.5,0.5552075176194206,0.5010464130421027,0.05416110457731782,82.6,53.5,124.8,New@Det,BET OVER,0.05416110457731782
Rico Dowdle,PIT,rushing_yards,44.5,0.4464037122969838,0.5005094762584064,-0.05410576396142258,40.3,23.6,61.2,Atl@Pit,BET UNDER,0.05410576396142258
Bijan Robinson,ATL,rushing_yards,77.5,0.4464037122969838,0.5,-0.05359628770301622,70.2,41.2,106.7,Atl@Pit,BET UNDER,0.05359628770301622
Pat Freiermuth,PIT,receiving_yards,23.5,0.5582222222222222,0.5050233081498151,0.053198914072407066,27.4,11.7,47.8,Atl@Pit,BET OVER,0.053198914072407066
Pat Freiermuth,PIT,receptions,2.5,0.5869629629629629,0.5347344777795604,0.05222848518340251,3.0,1.7,4.6,Atl@Pit,BET OVER,0.05222848518340251
Derrick Henry,BAL,rushing_yards,77.5,0.5519721577726218,0.5,0.05197215777262176,84.5,49.6,128.4,Bal@Ind,BET OVER,0.05197215777262176
Stefon Diggs,WAS,receiving_yards,42.5,0.44814814814814813,0.5,-0.05185185185185187,37.6,16.1,65.6,Was@Phi,BET UNDER,0.05185185185185187
Cam Skattebo,NYG,rushing_yards,49.5,0.4487238979118329,0.5,-0.051276102088167075,45.1,26.4,68.5,Dal@New,BET UNDER,0.051276102088167075
Travis Etienne,NO,receiving_yards,15.5,0.456945404284727,0.5079872204472844,-0.051041816162557374,13.5,4.2,28.5,New@Det,BET UNDER,0.051041816162557374
Dalton Schultz,HOU,receiving_yards,33.5,0.44637037037037036,0.4969864995178399,-0.050616129147469546,29.5,12.7,51.6,Buf@Hou,BET UNDER,0.050616129147469546
Tyler Warren,IND,receiving_yards,45.5,0.4494909945184025,0.5,-0.05050900548159748,41.6,22.7,64.2,Bal@Ind,BET UNDER,0.05050900548159748
Travis Etienne,NO,rushing_yards,55.5,0.45150812064965196,0.5,-0.048491879350348044,50.7,29.7,77.0,New@Det,PASS,0.048491879350348044
Kayshon Boutte,HOU,receptions,1.5,0.572356599861783,0.6202531645569621,-0.04789656469517911,1.9,0.9,3.1,Buf@Hou,PASS,0.04789656469517911
Rico Dowdle,PIT,receptions,1.5,0.6192121630960609,0.5715151064304616,0.04769705666559931,2.3,1.1,3.8,Atl@Pit,PASS,0.04769705666559931
Bucky Irving,TB,rushing_yards,59.5,0.5394431554524362,0.49179655455291227,0.04764660089952388,63.5,37.3,96.5,Tam@Cin,PASS,0.04764660089952388
Bijan Robinson,ATL,rushing_yards,76.5,0.45243619489559167,0.5,-0.04756380510440833,70.2,41.2,106.7,Atl@Pit,PASS,0.04756380510440833
Cole Kmet,CHI,receiving_yards,14.5,0.5384934346924671,0.4917678906606377,0.046725544031829436,16.2,5.0,34.3,Chi@Car,PASS,0.046725544031829436
Adonai Mitchell,NYJ,receiving_yards,31.5,0.5465935787000783,0.5,0.0465935787000783,34.6,18.9,53.5,New@Ten,PASS,0.0465935787000783
Khalil Shakir,BUF,receiving_yards,37.5,0.4537777777777778,0.5,-0.04622222222222222,33.6,14.4,58.6,Buf@Hou,PASS,0.04622222222222222
Colston Loveland,CHI,receptions,4.5,0.5507047768206734,0.5045866018376607,0.04611817498301274,4.9,3.1,6.9,Chi@Car,PASS,0.04611817498301274
Adonai Mitchell,NYJ,receiving_yards,34.5,0.5013703993735317,0.4554079696394686,0.04596242973406306,34.6,18.9,53.5,New@Ten,PASS,0.04596242973406306
Derrick Henry,BAL,rushing_yards,78.5,0.5452436194895591,0.5,0.04524361948955913,84.5,49.6,128.4,Bal@Ind,PASS,0.04524361948955913
Tucker Kraft,GB,receptions,4.5,0.39037037037037037,0.43348916277093075,-0.04311879240056038,3.7,2.1,5.8,Gre@Min,PASS,0.04311879240056038
Parker Washington,JAX,receptions,4.5,0.4725920125293657,0.42952922348239564,0.043062789046970085,4.4,2.8,6.2,Cle@Jac,PASS,0.043062789046970085
Tre Harris,LAC,receptions,2.5,0.5111111111111111,0.4681518987341772,0.0429592123769339,2.6,1.4,4.0,Ari@Los,PASS,0.0429592123769339
Xavier Hutchinson,HOU,receptions,1.5,0.5817553559087768,0.6242682114897492,-0.0425128555809724,2.0,1.0,3.3,Buf@Hou,PASS,0.0425128555809724
Jonathan Taylor,IND,receiving_yards,17.5,0.4662059433310297,0.5082034454470877,-0.041997502116058016,15.8,4.9,33.3,Bal@Ind,PASS,0.041997502116058016
Chase Brown,CIN,receiving_yards,24.5,0.4696296296296296,0.5112107623318386,-0.04158113270220898,22.8,9.8,39.9,Tam@Cin,PASS,0.04158113270220898
Kyle Pitts,ATL,receptions,4.5,0.48649177760375883,0.44492798733819156,0.04156379026556728,4.4,2.8,6.2,Atl@Pit,PASS,0.04156379026556728
Xavier Hutchinson,HOU,receiving_yards,20.5,0.45846579129232895,0.5,-0.04153420870767105,18.0,5.6,37.9,Buf@Hou,PASS,0.04153420870767105
Amon-Ra St. Brown,DET,receiving_yards,76.5,0.543461237274863,0.5025718121730209,0.040889425101842014,82.6,53.5,124.8,New@Det,PASS,0.040889425101842014
Cam Skattebo,NYG,rushing_yards,48.5,0.46009280742459396,0.5005094762584064,-0.0404166688338124,45.1,26.4,68.5,Dal@New,PASS,0.0404166688338124
Stefon Diggs,WAS,receptions,4.5,0.34874074074074074,0.38873994638069703,-0.03999920563995629,3.5,2.0,5.4,Was@Phi,PASS,0.03999920563995629
Bijan Robinson,ATL,rushing_yards,75.5,0.46009280742459396,0.5,-0.039907192575406036,70.2,41.2,106.7,Atl@Pit,PASS,0.039907192575406036
Malik Nabers,NYG,receptions,5.5,0.3790133124510572,0.41875327882880514,-0.03973996637774796,4.7,3.0,6.6,Dal@New,PASS,0.03973996637774796
Amon-Ra St. Brown,DET,receiving_yards,77.5,0.5395458104933438,0.5,0.039545810493343825,82.6,53.5,124.8,New@Det,PASS,0.039545810493343825
Wan'Dale Robinson,TEN,receiving_yards,41.5,0.5395458104933438,0.5,0.039545810493343825,44.3,28.7,66.9,New@Ten,PASS,0.039545810493343825
Courtland Sutton,DEN,receptions,3.5,0.6180501174628035,0.5787590258704703,0.03929109159233313,4.3,2.7,6.0,Den@Kan,PASS,0.03929109159233313
Andrei Iosivas,CIN,receiving_yards,15.5,0.4635798203178991,0.5025191521485024,-0.038939331830603274,13.8,4.3,29.2,Tam@Cin,PASS,0.038939331830603274
Courtland Sutton,DEN,receptions,4.5,0.4563429913860611,0.41757707942863775,0.03876591195742335,4.3,2.7,6.0,Den@Kan,PASS,0.03876591195742335
Derrick Henry,BAL,rushing_yards,79.5,0.5378190255220417,0.5,0.03781902552204175,84.5,49.6,128.4,Bal@Ind,PASS,0.03781902552204175
Chase Brown,CIN,rushing_yards,56.5,0.4631090487238979,0.5,-0.03689095127610209,52.8,30.9,80.2,Tam@Cin,PASS,0.03689095127610209
Kyle Monangai,CHI,rushing_yards,32.5,0.46311738293778065,0.5,-0.03688261706221935,28.5,11.2,54.8,Chi@Car,PASS,0.03688261706221935
Omarion Hampton,LAC,receptions,2.5,0.45943331029716655,0.4226686061027105,0.036764704194456044,2.3,1.1,3.8,Ari@Los,PASS,0.036764704194456044
Tucker Kraft,GB,receiving_yards,47.5,0.464,0.5,-0.035999999999999976,43.7,18.7,76.3,Gre@Min,PASS,0.035999999999999976
Khalil Shakir,BUF,receiving_yards,36.5,0.4645925925925926,0.5,-0.03540740740740739,33.6,14.4,58.6,Buf@Hou,PASS,0.03540740740740739
Omarion Hampton,LAC,receiving_yards,12.5,0.546371803731859,0.5110619469026548,0.03530985682920418,14.4,4.5,30.4,Ari@Los,PASS,0.03530985682920418
RJ Harvey,DEN,receptions,2.5,0.5234277816171389,0.48823757931540557,0.03519020230173331,2.6,1.3,4.4,Den@Kan,PASS,0.03519020230173331
Darnell Washington,PIT,receiving_yards,16.5,0.46592950932964755,0.5,-0.03407049067035245,14.8,4.6,31.3,Atl@Pit,PASS,0.03407049067035245
Adonai Mitchell,NYJ,receptions,2.5,0.5602975724353955,0.5268875475962452,0.03341002483915023,2.7,1.7,3.9,New@Ten,PASS,0.03341002483915023
Ashton Jeanty,LV,rushing_yards,60.5,0.46751740139211134,0.5,-0.03248259860788866,57.0,33.4,86.6,Mia@Las,PASS,0.03248259860788866
Tommy Tremble,CAR,receiving_yards,12.5,0.4597097442985487,0.4917678906606377,-0.03205814636208898,11.0,3.4,23.3,Chi@Car,PASS,0.03205814636208898
Dalton Schultz,HOU,receptions,3.5,0.4648888888888889,0.4968847958567786,-0.031995906967889676,3.3,1.8,5.1,Buf@Hou,PASS,0.031995906967889676
Xavier Hutchinson,HOU,receiving_yards,19.5,0.47131997235659984,0.5025770643393255,-0.03125709198272564,18.0,5.6,37.9,Buf@Hou,PASS,0.03125709198272564
Travis Kelce,KC,receiving_yards,39.5,0.5311276429130776,0.5,0.03112764291307757,42.3,23.0,65.3,Den@Kan,PASS,0.03112764291307757
Travis Etienne,NO,receiving_yards,14.5,0.4757429163787146,0.5067212659899156,-0.03097834961120105,13.5,4.2,28.5,New@Det,PASS,0.03097834961120105
Devaughn Vele,NO,receiving_yards,39.5,0.5291699295223179,0.49848869544190544,0.030681234080412456,42.2,23.0,65.2,New@Det,PASS,0.030681234080412456
Stefon Diggs,WAS,receiving_yards,40.5,0.46755555555555556,0.49795039967206395,-0.03039484411650839,37.6,16.1,65.6,Was@Phi,PASS,0.03039484411650839
Isaac TeSlaa,DET,receiving_yards,16.5,0.5308914996544575,0.5005084401057556,0.030383059548701907,18.2,5.6,38.3,New@Det,PASS,0.030383059548701907
DK Metcalf,PIT,receiving_yards,47.5,0.5272122161315583,0.4969864995178399,0.030225716613718423,50.5,27.5,78.0,Atl@Pit,PASS,0.030225716613718423
Jack Bech,LV,receiving_yards,19.5,0.4801658604008293,0.5101214574898786,-0.02995559708904927,18.4,5.7,38.8,Mia@Las,PASS,0.02995559708904927
Trey McBride,ARI,receptions,5.5,0.5873140172278778,0.5575221238938053,0.029791893334072506,6.3,4.2,8.4,Ari@Los,PASS,0.029791893334072506
Wan'Dale Robinson,TEN,receiving_yards,42.5,0.5293657008613939,0.5,0.029365700861393895,44.3,28.7,66.9,New@Ten,PASS,0.029365700861393895
RJ Harvey,DEN,receiving_yards,16.5,0.5261921216309606,0.4969046636401156,0.029287457990845034,17.9,5.6,37.7,Den@Kan,PASS,0.029287457990845034
Jalen Tolbert,MIA,receiving_yards,11.5,0.5321354526606773,0.5032007806954869,0.028934671965190395,12.7,3.9,26.8,Mia@Las,PASS,0.028934671965190395
Darnell Washington,PIT,receptions,1.5,0.5607463718037319,0.5896740615266924,-0.02892768972296056,1.7,0.9,2.9,Atl@Pit,PASS,0.02892768972296056
Jerry Jeudy,CLE,receiving_yards,30.5,0.5241481481481481,0.49547277347021856,0.028675374677929577,32.3,13.9,56.5,Cle@Jac,PASS,0.028675374677929577
Tucker Kraft,GB,receiving_yards,46.5,0.4717037037037037,0.5,-0.02829629629629632,43.7,18.7,76.3,Gre@Min,PASS,0.02829629629629632
Jameson Williams,DET,receptions,4.5,0.3884103367267032,0.4165029469548134,-0.02809261022811016,3.9,2.5,5.5,New@Det,PASS,0.02809261022811016
Derrick Henry,BAL,rushing_yards,80.5,0.5280742459396752,0.5,0.028074245939675224,84.5,49.6,128.4,Bal@Ind,PASS,0.028074245939675224
Adonai Mitchell,NYJ,receiving_yards,32.5,0.5279953014878622,0.5,0.027995301487862223,34.6,18.9,53.5,New@Ten,PASS,0.027995301487862223
Wan'Dale Robinson,TEN,receiving_yards,43.5,0.519185591229444,0.4917678906606377,0.02741770056880627,44.3,28.7,66.9,New@Ten,PASS,0.02741770056880627
Tyjae Spears,TEN,receiving_yards,17.5,0.4697995853489979,0.4969864995178399,-0.027186914168842002,16.0,5.0,33.7,New@Ten,PASS,0.027186914168842002
Trey McBride,ARI,receptions,6.5,0.46045418950665623,0.43365732778445215,0.02679686172220408,6.3,4.2,8.4,Ari@Los,PASS,0.02679686172220408
Kyle Monangai,CHI,rushing_yards,31.5,0.47530468248877483,0.5020223264843877,-0.026717643995612883,28.5,11.2,54.8,Chi@Car,PASS,0.026717643995612883
Jack Bech,LV,receptions,1.5,0.5950241879751209,0.5692753798290392,0.025748808146081714,2.1,1.1,3.5,Mia@Las,PASS,0.025748808146081714
Brenton Strange,JAX,receiving_yards,34.5,0.4665185185185185,0.4917678906606377,-0.025249372142119197,32.0,13.7,55.9,Cle@Jac,PASS,0.025249372142119197
Khalil Shakir,BUF,receiving_yards,35.5,0.47525925925925927,0.5,-0.02474074074074073,33.6,14.4,58.6,Buf@Hou,PASS,0.02474074074074073
Amon-Ra St. Brown,DET,receiving_yards,80.5,0.5246671887235709,0.5,0.024667188723570876,82.6,53.5,124.8,New@Det,PASS,0.024667188723570876
Trey McBride,ARI,receiving_yards,58.5,0.47611589663273296,0.5,-0.02388410336726704,56.8,36.8,85.9,Ari@Los,PASS,0.02388410336726704
Brian Thomas Jr.,JAX,receiving_yards,38.5,0.47733333333333333,0.5010179153094463,-0.02368458197611295,36.7,15.7,64.0,Cle@Jac,PASS,0.02368458197611295
Tyler Allgeier,ARI,rushing_yards,30.5,0.46824887748556765,0.4917678906606377,-0.023519013175070047,27.2,10.7,52.2,Ari@Los,PASS,0.023519013175070047
Parker Washington,JAX,receiving_yards,54.5,0.4765074393108849,0.5,-0.023492560689115094,52.1,28.4,80.5,Cle@Jac,PASS,0.023492560689115094
Tucker Kraft,GB,receiving_yards,43.5,0.5011851851851852,0.5246062992125985,-0.023421114027413314,43.7,18.7,76.3,Gre@Min,PASS,0.023421114027413314
Tre Harris,LAC,receiving_yards,26.5,0.4757037037037037,0.4989820846905538,-0.02327838098685009,25.1,10.8,43.8,Ari@Los,PASS,0.02327838098685009
Jalen Tolbert,MIA,receptions,1.5,0.4369039391845197,0.4138305729755851,0.023073366208934576,1.4,0.7,2.3,Mia@Las,PASS,0.023073366208934576
Pat Freiermuth,PIT,receiving_yards,26.5,0.5158518518518519,0.4928711096627016,0.022980742189150305,27.4,11.7,47.8,Atl@Pit,PASS,0.022980742189150305
Tyler Allgeier,ARI,rushing_yards,29.5,0.47979474021808854,0.5025770643393255,-0.02278232412123693,27.2,10.7,52.2,Ari@Los,PASS,0.02278232412123693
Xavier Hutchinson,HOU,receptions,2.5,0.3711126468555632,0.39378521549965734,-0.022672568644094115,2.0,1.0,3.3,Buf@Hou,PASS,0.022672568644094115
Pat Freiermuth,PIT,receiving_yards,25.5,0.5282962962962963,0.5056965088959988,0.022599787400297444,27.4,11.7,47.8,Atl@Pit,PASS,0.022599787400297444
Ashton Jeanty,LV,rushing_yards,59.5,0.4774941995359629,0.5,-0.022505800464037107,57.0,33.4,86.6,Mia@Las,PASS,0.022505800464037107
Bucky Irving,TB,receptions,2.5,0.3711126468555632,0.3933164104995955,-0.02220376364403226,2.0,1.0,3.3,Tam@Cin,PASS,0.02220376364403226
Jameson Williams,DET,receiving_yards,56.5,0.5252545027407988,0.5030953363598845,0.022159166380914308,60.0,32.7,92.6,New@Det,PASS,0.022159166380914308
Devaughn Vele,NO,receiving_yards,38.5,0.5456147220046985,0.5246062992125985,0.021008422792100023,42.2,23.0,65.2,New@Det,PASS,0.021008422792100023
Colston Loveland,CHI,receiving_yards,55.5,0.4970634299138606,0.4773429454170958,0.01972048449676478,55.3,30.1,85.3,Chi@Car,PASS,0.01972048449676478
DK Metcalf,PIT,receiving_yards,52.5,0.4815974941268598,0.5010464130421027,-0.01944891891524292,50.5,27.5,78.0,Atl@Pit,PASS,0.01944891891524292
Tommy Tremble,CAR,receptions,1.5,0.49785763648928816,0.4785218415578557,0.01933579493143245,1.5,0.7,2.5,Chi@Car,PASS,0.01933579493143245
Kyle Monangai,CHI,rushing_yards,30.5,0.482360487491982,0.5010464130421027,-0.01868592555012072,28.5,11.2,54.8,Chi@Car,PASS,0.01868592555012072
